price;rating;rating_BD;rating_D-5;rating_DEC-100;rating_DEC-5;rating_FM;rating_GH;rating_GP;rating_GR;rating_IWC;rating_JH;rating_JR;rating_JS;rating_LM;rating_LV-100;rating_LV-3;rating_QUA-100;rating_QUA-20;rating_RP;rating_RVF;rating_RWS;rating_ST;rating_TA;rating_VIN;rating_Vivino;rating_W&S;rating_WE;rating_WS;region_1;region_2;region_3;title;volume
1770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;Долина Уко;"""Balbo"" Oak Chardonnay Reserva, 2016";0.75
1770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;Долина Уко;"""Balbo"" Reserva Malbec, 2015";0.75
1774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Pinot Grigio, Friuli Grave DOC, 2018;0.75
1774;;;;;;;;;;;;;;;;;;;;;;;;;3.3;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Ribolla Gialla delle Venezie IGT, 2018;0.75
1774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Sauvignon, Friuli Grave DOC, 2018;0.75
1776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Нижняя Австрия;Кампталь;Loimer, Riesling, Kamptal DAC, 2018;0.75
1779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;;"Joseph Verdier, ""Domaine Lorieux"" Saint-Nicolas-de-Bourgueil AOC, 2017";0.75
1780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Бургенланд;;"""A.Moser"" Chardonnay";0.75
1780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Румыния;;;"Cramele Recas, ""Selene"" Syrah";0.75
1783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Трентино-Альто Адидже;Тренто;"Masi, Bossi Fedrigotti, ""Mas'est"" Teroldego, Vigneti delle Dolomiti IGT, 2017";0.75
1784;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Испания;Галисия;Риас Байшас;"""Villarei"" Albarino, Rias Baixas DO";0.75
1784;;;;;;;;;;;;;;;;;;;;;;;;;3.9;;;;ЮАР;Западный Кейп;Стелленбош;Simonsig, Shiraz, 2017;0.75
1785;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Франция;Бордо;;"""Mouton Cadet"" Bordeaux AOC Rouge, 2016";0.75
1785;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Германия;Баден;;"""Heitlinger"" Red, 2015";0.75
1785;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Чили;Центральная Долина;Долина Маипо;"""Escudo Rojo"" Cabernet Sauvignon, 2017";0.75
1785;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Чили;Центральная Долина;Долина Маипо;"""Escudo Rojo"" Syrah, 2017";0.75
1785;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Италия;Венето;Соаве;"Giannitessari, ""Monte Tenda"", Soave Classico DOC, 2017";0.75
1790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Прованс;Кот де Прованс;"Chateau du Rouet, ""Coeur du Rouet"", Cotes de Provence AOC, 2018";0.75
1790;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Австрия;Нижняя Австрия;Кампталь;"Muller, Gruner Veltliner ""Gottweiger Berg"", 2018";0.75
1790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;Дору;;"Prats and Symington, ""Prazo de Roriz"", Douro DOC, 2017";0.75
1790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Свартланд;;Spice Route, Sauvignon Blanc, 2018;0.75
1791;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Португалия;Дору;;"Casa Ferreirinha, ""Vinha Grande"" Branco, Douro DOC, 2016";0.75
1791;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Португалия;Дору;;"Casa Ferreirinha, ""Vinha Grande"" Rose, Douro DOC, 2017";0.75
1795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Сансер;Domaine Franck Millet, Sancerre Rose AOC, 2018;0.75
1800;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;88;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Cabernet Franc, Friuli Grave DOC, 2016;0.75
1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Friulano, Friuli Grave DOC, 2018;0.75
1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"Monicord, ""Blanche"", Bordeaux AOC, 2018";0.75
1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"Monicord, ""Gala"", Bordeaux AOC, 2016";0.75
1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;;"Monicord, ""Rosa"", Bordeaux AOC, 2018";0.75
1801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Турень;Marc Bredif, Muscadet de Sevre et Maine Sur Lie AOC, 2017;0.75
1801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Альба;Prunotto, Dolcetto d'Alba DOC, 2018;0.75
1805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Эльзас;;"Cave de Ribeauville, Muscat ""Vendanges Manuelles"", Alsace AOC, 2018";0.75
1806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Грав;"""Chateau de Respide"" Blanc, Graves AOC, 2018";0.75
1806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Грав;"""Chateau De Respide"" Reserve, Graves AOC, 2016";0.75
1807;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;Долина Роны;Кот-дю-Рон;"Paul Jaboulet Aine, ""Parallele 45"" Blanc, Cotes du Rhone, 2018";0.75
1808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Венеция;"""Rosa dei Masi"", Rosato delle Venezie IGT, 2018";0.75
1808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Трентино-Альто Адидже;Альто Адидже;"Wilhelm Walch, ""Plattensteig"" Edelvernatsch, Alto Adige DOC, 2018";0.75
1810;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Австралия;Южная Австралия;;"d'Arenberg, ""The Olive Grove"", 2017";0.75
1810;;;;;;;;87;;;;;;;;;;;;;;;;;3.6;;;;Испания;Риоха;;Gomez Cruzado, Blanco, Rioja DOC, 2015;0.75
1810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Абруццо;;"Collefrisio, ""Vignaquadra"" Falanghina, Terre di Chieti IGT, 2018";0.75
1810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;;Fournier Pere et Fils, Muscadet de Sevre et Maine Sur Lie, 2018;0.75
1811;;;4;;;;;;1;;;;;;;2;;;;;;;;;;;;;Италия;Пьемонт;Альба;"Sordo Giovanni, ""Massucchi"" Barbera d'Alba DOC Superiore, 2014";0.75
1812;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Италия;Тоскана;Мореллино ди Сканзано;Val delle Rose, Morellino di Scansano DOCG, 2017;0.75
1815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Аргентина;Мендоса;Долина Тупунгато;"""Finca Sophenia"" Reserve Malbec";0.75
1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Мюскаде Севр э Мен;"Bonnet-Huteau, ""La Tarciere"" Muscadet Sevre et Maine sur Lie AOC";0.75
1818;;;;;;;;;;;;;;;;;;;;;;;;;3.2;;;;Франция;Долина Луары;Сомюр;"Domaine de l'Enchantoir, ""Terres Pourpres"" Saumur AOC, 2014";0.75
1818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Пфальц;;"Heinrich Vollmer, ""Altum"" Grauburgunder";0.75
1819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бургундия;Кот де Бон;"Louis Latour, ""Duet"" Chardonnay-Viognier, 2014";0.75
1821;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;Испания;Галисия;Риас Байшас;Attis, Albarino, Rias Baixas DO, 2017;0.75
1821;;;;;;;;;;;;;;;;;;;;;;;;;3.9;;;;Португалия;Лиссабон;;Quinta da Alorna, Touriga Nacional-Cabernet Sauvignon Reserva, Tejo DOC, 2015;0.75
1821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Эльзас;;"Michel Fonne, Pinot Blanc ""Tradition"", Alsace AOC, 2014";0.75
1823;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Италия;Пьемонт;Гави;Bersano, Gavi DOCG del Comune di Gavi, 2017;0.75
1823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Трентино-Альто Адидже;;Cembra Cantina di Montagna, Gewurztraminer, Trentino DOC, 2018;0.75
1823;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Чили;Долина Качапоаль;;"Chateau Los Boldos, ""Grande Reserve"" Sauvignon Blanc, 2017";0.75
1823;;;;;;;;;;;;;;;;;;;87;;;;;;3.5;;;86;Чили;Долина Качапоаль;;"Chateau Los Boldos, ""Grande Reserve"" Chardonnay, 2017";0.75
1826;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Франция;Эльзас;;Gustave Lorentz, Riesling Reserve, Alsace AOC, 2018;0.75
1826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;"Masi Serego Alighieri, ""Poderi del Bello Ovile"", 2016";0.75
1827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Рибера-дель-Дуэро;;"LAN, ""Marques de Burgos"" Roble, Ribera del Duero DO";0.75
1831;;;;;;;;;;;;;;;;;;;89;;;;;;3.7;;;;Италия;Пьемонт;Альба;Alessandria Gianfranco, Barbera d'Alba DOC, 2017;0.75
1831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Фриули-Венеция-Джулия;Фриули Грав;Antonutti, Traminer Aromatico, Friuli Grave DOC, 2018;0.75
1831;;;;;;;;;;;;;;;;;;;;;;;;;3.1;;;;Франция;Бургундия;Шабли;Domaine Jean et Sebastien Dauvissat, Chablis Saint-Pierre AOC 2017, 375 мл;375
1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Рейнгау;;"Balthasar Ress, ""Von Unserm"" Rheingau Riesling trocken, 2018";0.75
1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Бургенланд;;Weingut Heinrich, Blaufrankisch, 2017;0.75
1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Баден;;Graf Neipperg, Lemberger trocken, 2014;0.75
1832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;"Terenzuola, ""Vigne Basse"" Vermentino Nero, Toscana IGT, 2017";0.75
1836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сардиния;;"Capichera, ""Vigna'ngena"", Vermentino di Gallura DOCG, 2018, 375 мл";375
1836;;;;;;;;;;;;;;;;;;;;;;;;;3.9;;;;Германия;Мозель-Саар-Рувер;;"Selbach, ""Trutta Fario"" Riesling Kabinett, 2017";0.75
1837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Прованс;Кот де Прованс;"""X de Mirabeau"" Rose, Cotes de Provence AOC, 2018";0.75
1837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;"Monte Zovo, ""Ca'linverno"" Bianco del Veneto IGT";0.75
1837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;Веронезе;"Monte Zovo, ""Ca'linverno"" Rosso Veronese IGT";0.75
1837;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Италия;Пьемонт;Альба;"Pelassa, Barbera d'Alba ""San Pancrazio"" Superiore DOC";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Галисия;;"""Ailala"" Treixadura, Ribeiro DO, 2018";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Галисия;;"Coto de Gomariz, ""The Flower and the Bee"" Treixadura, 2018";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Новая Зеландия;Мальборо;;"""Lagoon Hill"" Sauvignon Blanc, 2018";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Рейнхессен;;"Gunderloch, ""Fritz's Riesling"" Qualitatswein Rheinhessen, 2018";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Сансер;"Gitton Pere & Fils, ""Les Herses"" Rose, Sancerre AOC, 2011";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Долина Луары;Пуйи-Фюме;"Laporte, Pouilly-Fume AOC ""les Duchesses"", 2018, 375 мл";375
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Долина Маипо;"Santa Carolina, ""Gran Reserva"" Cabernet Sauvignon, Valle del Maipo DO, 2015";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Регион Аконкагуа;Долина Касабланка;"Santa Carolina, ""Gran Reserva"" Chardonnay, Valley de Casablanca DO, 2017";0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Новая Зеландия;Хокс Бей;;Te Mata, Sauvignon Blanc Estate Vineyards, 2019;0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ЮАР;Западный Кейп;Дарлинг;Fairview, Chardonnay, 2018;0.75
1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;86;Италия;Тоскана;;Ciacci Piccolomini d'Aragona, Montecucco Sangiovese DOC, 2011;0.75
1842;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;88;;Италия;Трентино-Альто Адидже;Альто Адидже;"Castelfeder, ""15"" Pinot Grigio, Alto Adige DOC, 2018";0.75
1843;;;;;;;;;;;;;;;;;;;89;;;;;;;;;;Германия;Мозель-Саар-Рувер;;Karthauserhof, Riesling trocken, 2018;0.75
1844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;"""Quattrocento"" Blend di Rossi";0.75
1846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Нижняя Австрия;Терменрегион;"Johanneshof-Reinisch, ""Gumpoldskirchner Tradition"", 2017";0.75
1847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Эмилия-Романья;;"La Tosa, ""TerredellaTosa"", Gutturnio DOC Superiore, 2014";0.75
1848;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Ланге;"Famiglia Marrone, ""Tre Fie"" Langhe DOC Arneis, 2018";0.75
1848;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Франция;Бордо;Сент-Эмилион;Chateau Redon, Saint-Emilion AOC, 2015;0.75
1851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Галисия;Вальдеоррас;"""Pagos del Galir"" Godello, Valdeorras DO, 2018";0.75
1851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;Лиму;"""Chateau Arrogant Frog"" Blanc, Limoux AOP, 2018";0.75
1854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сардиния;Верментино ди Сардиния;Sardus Pater, Terre Fenicie, Vermentino di Sardegna DOC, 2017;0.75
1855;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;Италия;Венето;Вальполичелла;"Gerardo Cesari, ""Rajo"", Valpolicella Classico DOC, 2016";0.75
1857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австралия;Южная Австралия;Долина Макларен;"Spring Seed Wine, ""Scarlett Runner"" Shiraz, 2017";0.75
1859;;;;;;;;;;;;;;;;;;;;;;88;;;3.6;;;;Испания;Наварра;;"Bodegas Nekeas, ""Vega Sindoa"" Reserva, 2012";0.75
1859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Альба;Nada Fiorenzo, Dolcetto d'Alba DOC, 2016;0.75
1861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бургундия;Кот де Нюи;"Labaume Aine & Fils, Bourgogne ""Hautes-Cotes de Nuits"" Blanc AOC, 2016";0.75
1861;;;;;;;;;;;;;;;;;;;83;;;;;;;;;;Франция;Бургундия;Божоле;Trenel, Morgon AOC Cote du Py, 2017;0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Франция;Бургундия;;"""Joseph Faiveley"" Bourgogne AOC Pinot Noir, 2015, 375 мл";375
1864;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Франция;Бургундия;;"""Joseph Faiveley"" Bourgogne AOC Chardonnay, 2015, 375 мл";375
1864;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Чили;Регион Аконкагуа;Долина Лейда;"Bisquertt, ""La Joya"" Gran Reserva Pinot Noir, Leyda DO, 2017";0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Италия;Ломбардия;Ольтрепо Павезе;"Tenuta Mazzolino, ""Mazzolino"" Bonarda, Oltrepo Pavese DOC, 2015";0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;4.2;;;;Италия;Венето;;"Tenuta Sant'Antonio, ""Scaia"" Rosato, Veneto IGT, 2018";0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;4.1;;;;Италия;Венето;Веронезе;"Tenuta Sant'Antonio, ""Sponsa"", Veronese IGT, 2016";0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Италия;Кампания;;Villa Raiano, Falanghina Beneventano IGT, 2018;0.75
1864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;"Tenuta Sant'Antonio, ""Il Bianco"", 2018";0.75
1866;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Италия;Пьемонт;Гави;Tenuta del Melo, Gavi DOCG;0.75
1867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;Italo Cescon, Manzoni Bianco, Veneto IGT, 2017;0.75
1867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Нижняя Австрия;Кремшталь;"Turk, Gruner Veltliner ""Der Leichte"", 2018";0.75
1872;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;Бордо;Кот де Бур;"""L'Excellence"" du Chateau Conilh Haute-Libarde, Cotes de Bourg AOC, 2014";0.75
1872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Рибера-дель-Дуэро;;"""Flores de Callejo"", Ribera del Duero DO, 2016";0.75
1872;;;;;;;;;;;;;;;;;;;89;;;;;;;;;;Испания;Кастилия Ла Манча;;Arrayan, Syrah, Mentrida DO, 2010;0.75
1872;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Франция;Бургундия;;Domaine Fournillon, Bourgogne Tonnerre AOC Chardonnay, 2015;0.75
1872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;Нижняя Австрия;Вахау;Richard Stierschneider, Gruner Veltliner aus der Wachau Federspiel;0.75
1873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Антр-Де-Мер;"""Chateau de Fontenille"" Blanc, Bordeaux AOC, 2018";0.75
1875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Альба;Fabio Oberto, Barbera d'Alba DOC, 2017;0.75
1878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Тоскана IGT;"Tua Rita, ""Martina"" Palazzetto, Toscana IGT, 2017";0.75
1881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Гави;Tenuta Olim Bauda, Gavi del Comune di Gavi DOCG, 2017;0.75
1882;;;;;;;;;;;;;;;;;;;;;;;;;3.7;;;;Австрия;Нижняя Австрия;Карнунтум;"Grassl, ""Rubin Carnuntum"", 2017";0.75
1882;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;;Франция;Бургундия;Маконе;Trenel, Macon Villages AOC, 2017;0.75
1883;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Испания;Галисия;Вальдеоррас;Quinta da Peza, Godello, 2018;0.75
1885;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Чили;Центральная Долина;Кольчагуа;"Casa Silva, ""Edicion Limitada"" Petit Verdot, 2011";0.75
1886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Лацио;Лацио IGT;"Casale del Giglio, ""Albiola"", Lazio IGT, 2017";0.75
1887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Маремма Тоскана;"Querciabella, ""Mongrana"", Maremma Toscana IGT, 2017";0.75
1887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Кастилья и Леон;Руэда;"Casa Rojo Enologia Creativa, ""El Gordo del Circo"" Verdejo Sobre Lias, Rueda DO, 2018";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Кастилья и Леон;;"Vinas del Cenit, ""Via Cenit"", Zamora DO, 2014";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Гави;"""Ottosoldi"", Gavi DOCG, 2018";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Рибера-дель-Дуэро;;"Bodegas Valparaiso, ""Romero de Aranda"" Crianza, 2015";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Грав;"""Chateau du Monastere"" Blanc, Graves AOC, 2015";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Испания;Галисия;;"Reboreda, ""A Telleira"" Ribeiro DO, 2018";0.75
1890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Сент-Эмилион;Maison Bouey, Chateau Valentin Larmande, Saint-Emilion AOC, 2015;0.75
1891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;;;"Leth, ""Fresh & Easy"" Sauvignon Blanc, 2018";0.75
1893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Лацио;;"Poggio Le Volpi, ""Donnaluce"", Lazio IGP";0.75
1893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Гави;"Cinzia Bergaglio, ""La Fornace"", Gavi DOCG, 2017";0.75
1894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Австрия;;;Erwin Sabathi, Sabathini, 2017;0.75
1896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Сицилия;;"Baglio di Pianetto, ""Shymer"", Terre Siciliane IGT, 2015";0.75
1896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Маремма Тоскана;Tenuta Sassoregale, Sangiovese, Maremma Toscana DOC, 2017;0.75
1899;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;ЮАР;Западный Кейп;;"Flagstone, ""Free Run""";0.75
1901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Кампания;Ирпиния;"Mastroberardino, ""Lacrimarosa"", Campania IGT, 2016";0.75
1901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Португалия;Дору;;"Niepoort, ""Redoma"" Rose, Douro DOC, 2018";0.75
1901;;;;;;;;;;;;;;;;;;;;;;;;;3.5;;;88;Италия;Пьемонт;Роеро;Prunotto, Roero Arneis DOCG, 2018;0.75
1903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Чили;Центральная Долина;Долина Мауле;"Vina Carta Vieja, ""G7"" Gran Reserva Cabernet Sauvignon, 2016";0.75
1904;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;Испания;Валенсия;Утель-Рекена;"Casa Lo Alto, ""Manzan"", Utiel-Requena DOP";0.75
1904;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;Испания;Валенсия;Утель-Рекена;"Casa Lo Alto, ""Rocha Candeal"", Utiel-Requena DOP";0.75
1904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Ломбардия;Себино;Ricci Curbastro, Sebino IGT Pinot Bianco, 2016;0.75
1904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Ломбардия;Себино;Ricci Curbastro, Sebino IGT Rosso, 2016;0.75
1906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Ланге;"Marchesi di Barolo, ""Bric Amel"", Langhe DOC, 2018";0.75
1907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;;"""Pont de Gassac"" Blanc, 2015";0.75
1907;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;89;;Австрия;Нижняя Австрия;Вахау;"Domane Wachau, ""Terrassen"" Riesling Federspiel, 2018";0.75
1907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Лангедок-Руссийон;Лиму;"Toques et Clochers, ""Mediterraneen"", Limoux AOP, 2014";0.75
1910;;;;;;;;;;;;;;;;;;;;;;;;;4.1;;;;Франция;Бордо;;"""Dourthe №1"" Bordeaux Rose AOC, 2018";0.75
1910;;;;;;;;;;;;;;;;;;;;;;;;;3.6;;;;Франция;Бордо;Бордо Сюпериёр;"""Dourthe №1"" Sauvignon Blanc, Bordeaux AOC, 2018";0.75
1911;;;;;;;;;;;;;89;;;;;;;;;;;;;;;;Италия;Тоскана;Колли делла Тоскана централе;"Fattoria della Aiola, ""Logaiolo"" Colli della Toscana Centrale IGT, 2016";0.75
1919;;;;;;;;;;;;;;;;;;;90;;;;;;3.9;;91;;Италия;Фриули-Венеция-Джулия;Венеция Джулия;Jermann, Pinot Grigio, Friuli-Venezia Giulia IGT, 2017, 375 мл;375
1920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Тоскана;Кьянти;"Sensi, ""Campoluce"" Chianti DOCG Biologico";0.75
1921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Венето;;"De Stefani, ""DS"" Pinot Grigio, Veneto IGT, 2017";0.75
1921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Германия;Мозель-Саар-Рувер;;"Joh. Jos. Christoffel Erben, ""Christoffel"" Riesling Trocken, 2016";0.75
1921;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;Франция;Бургундия;Шабли;Roland Lavantureux, Petit Chablis AOC, 2017;0.75
1922;;;;;;;;;;;;;;;;;;;;;;;;;3.4;;;;Франция;Долина Луары;Мюскаде Севр э Мен;"Domaine Pierre Luneau-Papin, ""Folle Blanche"", Muscadet Sevre et Maine Sur Lie AOC, 2017";0.75
1924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Апулия;Саличе Салентино;"Leone de Castris, ""50° Vendemmia"" Salice Salentino Riserva DOC, 2016";0.75
1926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Италия;Пьемонт;Роеро;Batasiolo, Roero Arneis DOCG, 2018;0.75
1927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бордо;Медок;"""Chateau de Panigon"", Medoc AOC";0.75
1927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Франция;Бургундия;;Jean Bouchard, Bourgogne Gamay AOC, 2015;0.75
